fid,id sistema,id ruta,nombre,nombre completo,grupo,modalidad,subsistema,tipo unidad,longitud,zona
"2581","221","159","4",4 Circunvalacion,Martinez Garcia,Radial,,Panoramica,19.21,Limite Municipal
"2582","102","215",134F,,,,,,0,Limite Municipal
"2583","120","237",108C,,,,,,0,Limite Municipal
"2584","125","248","11",,,,,,0,Limite Municipal
"2585","206","52",134T,134 Telefonos,Ctm Feat,Radial,ZN,Panoramica,55.37,Limite Municipal
"2586","214","150",117A,117 Mercado De Abastos,Ctm Feat,Radial,NO,Panoramica,32.46,Limite Municipal
"2587","216","154","86",86 Unidad Laboral,Ctm Feat,Radial,NO,Panoramica,35.43,Limite Municipal
"2588","218","156","65",65 Lazaro Cardenas,Transregio,Radial,ZN,Panoramica,30.2,Limite Municipal
"2589","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"2590","102","215",134F,,,,,,0,Limite Municipal
"2591","136","254",RTMJ,,,,,,0,Limite Municipal
"2592","140","255",RTCV,,,,,,0,Limite Municipal
"2593","143","256",RTG,,,,,,0,Limite Municipal
"2594","150","20",122E,122 Estancia,Ctm Feat,Complementaria,LRC,Panoramica,40.51,Limite Municipal
"2595","103","216","328",,,,,,0,Limite Municipal
"2596","111","225",326M,,,,,,0,Limite Municipal
"2597","112","226",326PG,,,,,,0,Limite Municipal
"2598","120","237",108C,,,,,,0,Limite Municipal
"2599","121","238",131C,,,,,,0,Limite Municipal
"2600","147","3",21G,"21",Transregio,Complementaria,LRC,Panoramica,32.21,Limite Municipal
"2601","161","137","6",6 Larga,Martinez Garcia,Complementaria,LRC,Panoramica,57.04,Limite Municipal
"2602","103","216","328",,,,,,0,Limite Municipal
"2603","147","3",21G,"21",Transregio,Complementaria,LRC,Panoramica,32.21,Limite Municipal
"2604","149","5",103VC,103 Centro,Ctm Feat,Complementaria,LRC,Panoramica,25.32,Limite Municipal
"2605","159","136","202",202 Santa Catarina - Vivienda Digna,Martinez Garcia,Complementaria,LRC,Panoramica,63.15,Limite Municipal
"2606","161","137","6",6 Larga,Martinez Garcia,Complementaria,LRC,Panoramica,57.04,Limite Municipal
"2607","176","160","301",301 Revolucion,Ctm Gpe,Microbus,SUR,Midibus,21.16,Limite Municipal
"2608","108","221",39N,,,,,,0,Limite Municipal
"2609","109","222",39G,,,,,,0,Limite Municipal
"2610","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"2611","204","40",17S,17 Santuario,Lazcano,Radial,ZN,Panoramica,19.63,Limite Municipal
"2612","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"2613","211","146",113T,113 Valle Oriente - Centro - Tunel,Ctm Snat,Radial,SUR,Panoramica,25.44,Limite Municipal
"2614","216","154","86",86 Unidad Laboral,Ctm Feat,Radial,NO,Panoramica,35.43,Limite Municipal
"2615","230","201","36",36 Col. Del Norte,Transregio,Radial,,,0,Limite Municipal
"2616","108","221",39N,,,,,,0,Limite Municipal
"2617","123","242",2S,,,,,,0,Limite Municipal
"2618","136","254",RTMJ,,,,,,0,Limite Municipal
"2619","148","4",103VV,103 Villagran,Ctm Feat,Complementaria,LRC,Panoramica,24.05,Limite Municipal
"2620","150","20",122E,122 Estancia,Ctm Feat,Complementaria,LRC,Panoramica,40.51,Limite Municipal
"2621","157","30",2L,2 Larga,Transregio,Complementaria,LRC,Panoramica,45.74,Limite Municipal
"2622","178","168",330UP,330 Unidad Piloto,Ctm Gpe,Microbus,OTE,Midibus,32.48,Limite Municipal
"2623","179","169",330D,330 Delfines,Ctm Gpe,Microbus,OTE,Midibus,32.98,Limite Municipal
"2624","108","221",39N,,,,,,0,Limite Municipal
"2625","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"2626","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"2627","216","154","86",86 Unidad Laboral,Ctm Feat,Radial,NO,Panoramica,35.43,Limite Municipal
"2628","219","157","67",67 Independencia,Lazcano,Radial,SUR,Panoramica,16.84,Limite Municipal
"2629","230","201","36",36 Col. Del Norte,Transregio,Radial,,,0,Limite Municipal
"2630","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"2631","235","233",113C,113 Canteras,Ctm Snat,Radial,SUR,Panoramica,35.2,Limite Municipal
"2632","111","225",326M,,,,,,0,Limite Municipal
"2633","112","226",326PG,,,,,,0,Limite Municipal
"2634","147","3",21G,"21",Transregio,Complementaria,LRC,Panoramica,32.21,Limite Municipal
"2635","177","164","324",324 Carmen Romano,Ctm Feat,Microbus,NO,Midibus Panoramico,25.3,Limite Municipal
"2636","182","165","325",325 Fomerrey 11 - Matamoros,Ctm Feat,Midibus Panoramico,NO,Midibus Panoramico,23.15,Limite Municipal
"2637","117","231",130H,,,,,,0,Limite Municipal
"2638","154","27",201M,201 Metrobus,Ruta 201,Complementaria,LRC,Panoramica,36.34,Limite Municipal
"2639","155","28","201",201 Santa Catarina - San Nicolas,Ruta 201,Complementaria,LRC,Panoramica,63.97,Limite Municipal
"2640","167","139","408",408 San Jeronimo - Aud. San Pedro,Martinez Garcia,Metrobus,PTE,Panoramica,16.18,Limite Municipal
"2641","207","124",70V,70 Vivienda Popular,Martinez Garza,Radial,OTE,Panoramica,33.61,Limite Municipal
"2642","118","235",108E,,,,,,0,Limite Municipal
"2643","119","236",108JM,,,,,,0,Limite Municipal
"2644","123","242",2S,,,,,,0,Limite Municipal
"2645","148","4",103VV,103 Villagran,Ctm Feat,Complementaria,LRC,Panoramica,24.05,Limite Municipal
"2646","157","30",2L,2 Larga,Transregio,Complementaria,LRC,Panoramica,45.74,Limite Municipal
"2647","178","168",330UP,330 Unidad Piloto,Ctm Gpe,Microbus,OTE,Midibus,32.48,Limite Municipal
"2648","179","169",330D,330 Delfines,Ctm Gpe,Microbus,OTE,Midibus,32.98,Limite Municipal
"2649","182","165","325",325 Fomerrey 11 - Matamoros,Ctm Feat,Midibus Panoramico,NO,Midibus Panoramico,23.15,Limite Municipal
"2650","123","242",2S,,,,,,0,Limite Municipal
"2651","145","1",38G,38 Gonzalitos,Transregio,Complementaria,LRC,Panoramica,28.48,Limite Municipal
"2652","152","25",25V,25 Villa Mitras,Transregio,Complementaria,LRC,Panoramica,37.78,Limite Municipal
"2653","154","27",201M,201 Metrobus,Ruta 201,Complementaria,LRC,Panoramica,36.34,Limite Municipal
"2654","167","139","408",408 San Jeronimo - Aud. San Pedro,Martinez Garcia,Metrobus,PTE,Panoramica,16.18,Limite Municipal
"2655","145","1",38G,38 Gonzalitos,Transregio,Complementaria,LRC,Panoramica,28.48,Limite Municipal
"2656","146","2",38RG,38 Rodrigo Gomez - Simon Bolibar,Transregio,Complementaria,LRC,Panoramica,28.13,Limite Municipal
"2657","151","24",25A,25 Alvaro Obrego,Transregio,Complementaria,LRC,Panoramica,40.16,Limite Municipal
"2658","152","25",25V,25 Villa Mitras,Transregio,Complementaria,LRC,Panoramica,37.78,Limite Municipal
"2659","153","26",27V,27 Valle Verde,Transregio,Complementaria,LRC,Panoramica,46.71,Limite Municipal
"2660","145","1",38G,38 Gonzalitos,Transregio,Complementaria,LRC,Panoramica,28.48,Limite Municipal
"2661","146","2",38RG,38 Rodrigo Gomez - Simon Bolibar,Transregio,Complementaria,LRC,Panoramica,28.13,Limite Municipal
"2662","152","25",25V,25 Villa Mitras,Transregio,Complementaria,LRC,Panoramica,37.78,Limite Municipal
"2663","153","26",27V,27 Valle Verde,Transregio,Complementaria,LRC,Panoramica,46.71,Limite Municipal
"2664","208","125",70T,70 Tolteca,Martinez Garza,Radial,OTE,Panoramica,33.61,Limite Municipal
"2665","145","1",38G,38 Gonzalitos,Transregio,Complementaria,LRC,Panoramica,28.48,Limite Municipal
"2666","146","2",38RG,38 Rodrigo Gomez - Simon Bolibar,Transregio,Complementaria,LRC,Panoramica,28.13,Limite Municipal
"2667","148","4",103VV,103 Villagran,Ctm Feat,Complementaria,LRC,Panoramica,24.05,Limite Municipal
"2668","153","26",27V,27 Valle Verde,Transregio,Complementaria,LRC,Panoramica,46.71,Limite Municipal
"2669","207","124",70V,70 Vivienda Popular,Martinez Garza,Radial,OTE,Panoramica,33.61,Limite Municipal
"2670","212","147",73V,73 Tierra Propia - 20 De Nov.,Ctm Gpe.,Radial,OTE,Panoramica,46.44,Limite Municipal
"2671","213","148",73Z,73 Tierra Propia - Zertuche,Ctm Gpe,Radial,OTE,Panoramica,44.2,Limite Municipal
"2672","217","155","42",42 Realito,Croc,Radial,SUR,Panoramica,30.73,Limite Municipal
"2673","145","1",38G,38 Gonzalitos,Transregio,Complementaria,LRC,Panoramica,28.48,Limite Municipal
"2674","146","2",38RG,38 Rodrigo Gomez - Simon Bolibar,Transregio,Complementaria,LRC,Panoramica,28.13,Limite Municipal
"2675","152","25",25V,25 Villa Mitras,Transregio,Complementaria,LRC,Panoramica,37.78,Limite Municipal
"2676","153","26",27V,27 Valle Verde,Transregio,Complementaria,LRC,Panoramica,46.71,Limite Municipal
"2677","207","124",70V,70 Vivienda Popular,Martinez Garza,Radial,OTE,Panoramica,33.61,Limite Municipal
"2678","221","159","4",4 Circunvalacion,Martinez Garcia,Radial,,Panoramica,19.21,Limite Municipal
"2679","229","200","46",46 Ladrillera,Urban,Radial,,,0,Limite Municipal
"2680","235","233",113C,113 Canteras,Ctm Snat,Radial,SUR,Panoramica,35.2,Limite Municipal
"2681","147","3",21G,"21",Transregio,Complementaria,LRC,Panoramica,32.21,Limite Municipal
"2682","148","4",103VV,103 Villagran,Ctm Feat,Complementaria,LRC,Panoramica,24.05,Limite Municipal
"2683","149","5",103VC,103 Centro,Ctm Feat,Complementaria,LRC,Panoramica,25.32,Limite Municipal
"2684","159","136","202",202 Santa Catarina - Vivienda Digna,Martinez Garcia,Complementaria,LRC,Panoramica,63.15,Limite Municipal
"2685","161","137","6",6 Larga,Martinez Garcia,Complementaria,LRC,Panoramica,57.04,Limite Municipal
"2686","182","165","325",325 Fomerrey 11 - Matamoros,Ctm Feat,Midibus Panoramico,NO,Midibus Panoramico,23.15,Limite Municipal
"2687","152","25",25V,25 Villa Mitras,Transregio,Complementaria,LRC,Panoramica,37.78,Limite Municipal
"2688","214","150",117A,117 Mercado De Abastos,Ctm Feat,Radial,NO,Panoramica,32.46,Limite Municipal
"2689","222","162",70C,70 Centro,Martinez Garza,Radial,OTE,Panoramica,27.06,Limite Municipal
"2690","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"2691","227","185",55TG,55 Topo Grande,Ctm Snat,Radial,ZN,Panoramica,40.38,Limite Municipal
"2692","228","186",55J,55  Joyas - Ayala,Ctm Feat,Radial,ZN,Panoramica,40.24,Limite Municipal
"2693","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"2694","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"2695","154","27",201M,201 Metrobus,Ruta 201,Complementaria,LRC,Panoramica,36.34,Limite Municipal
"2696","155","28","201",201 Santa Catarina - San Nicolas,Ruta 201,Complementaria,LRC,Panoramica,63.97,Limite Municipal
"2697","167","139","408",408 San Jeronimo - Aud. San Pedro,Martinez Garcia,Metrobus,PTE,Panoramica,16.18,Limite Municipal
"2698","207","124",70V,70 Vivienda Popular,Martinez Garza,Radial,OTE,Panoramica,33.61,Limite Municipal
"2699","220","158","69",69 Centro,Martinez Garcia,Radial,,Panoramica,19.84,Limite Municipal
"2700","221","159","4",4 Circunvalacion,Martinez Garcia,Radial,,Panoramica,19.21,Limite Municipal
"2701","181","176",334FV,334 Fidel Velazquez - Casa Blanca,Ctm Feat,Microbus,ZN,Midibus Panoramico,0,Limite Municipal
"2702","218","156","65",65 Lazaro Cardenas,Transregio,Radial,ZN,Panoramica,30.2,Limite Municipal
"2703","224","173",218J,218 Inf La Joya - Pablo Livas,Ctm Feat,Radial,OTE,Panoramica,52.02,Limite Municipal
"2704","225","174",218R,218 Azteca Rosita,Ctm Feat,Radial,OTE,Panoramica,44.3,Limite Municipal
"2705","229","200","46",46 Ladrillera,Urban,Radial,,,0,Limite Municipal
"2706","191","117","214",214 Guadalupe San Pedro,Lazcano,Periferica,OTE,Panoramica,67.31,Limite Municipal
"2707","192","118",214S,214 Guadalupe San Pedro - Sauces,Lazcano,Periferica,OTE,Panoramica,69.82,Limite Municipal
"2708","194","172",211Y,211 York,Ctm Feat,Periferica,NO,Panoramica,55.82,Limite Municipal
"2709","215","153",117G,117 Guerrero,Ctm Feat,Radial,NO,Panoramica,32.82,Limite Municipal
"2710","217","155","42",42 Realito,Croc,Radial,SUR,Panoramica,30.73,Limite Municipal
"2711","221","159","4",4 Circunvalacion,Martinez Garcia,Radial,,Panoramica,19.21,Limite Municipal
"2712","229","200","46",46 Ladrillera,Urban,Radial,,,0,Limite Municipal
"2713","191","117","214",214 Guadalupe San Pedro,Lazcano,Periferica,OTE,Panoramica,67.31,Limite Municipal
"2714","192","118",214S,214 Guadalupe San Pedro - Sauces,Lazcano,Periferica,OTE,Panoramica,69.82,Limite Municipal
"2715","205","41",18I,18 Independencia,Lazcano,Radial,ZN,Panoramica,23.67,Limite Municipal
"2716","217","155","42",42 Realito,Croc,Radial,SUR,Panoramica,30.73,Limite Municipal
"2717","219","157","67",67 Independencia,Lazcano,Radial,SUR,Panoramica,16.84,Limite Municipal
"2718","229","200","46",46 Ladrillera,Urban,Radial,,,0,Limite Municipal
"2719","234","232","50",50 Mas Palomas,Ctm Feat,Radial,SUR,Panoramica,18.79,Limite Municipal
"2720","235","233",113C,113 Canteras,Ctm Snat,Radial,SUR,Panoramica,35.2,Limite Municipal
"2721","193","171",211SM,211 San Miguel,Ctm Feat,Periferica,NO,Panoramica,52.48,Limite Municipal
"2722","194","172",211Y,211 York,Ctm Feat,Periferica,NO,Panoramica,55.82,Limite Municipal
"2723","215","153",117G,117 Guerrero,Ctm Feat,Radial,NO,Panoramica,32.82,Limite Municipal
"2724","216","154","86",86 Unidad Laboral,Ctm Feat,Radial,NO,Panoramica,35.43,Limite Municipal
"2725","219","157","67",67 Independencia,Lazcano,Radial,SUR,Panoramica,16.84,Limite Municipal
"2726","193","171",211SM,211 San Miguel,Ctm Feat,Periferica,NO,Panoramica,52.48,Limite Municipal
"2727","194","172",211Y,211 York,Ctm Feat,Periferica,NO,Panoramica,55.82,Limite Municipal
"2728","215","153",117G,117 Guerrero,Ctm Feat,Radial,NO,Panoramica,32.82,Limite Municipal
"2729","216","154","86",86 Unidad Laboral,Ctm Feat,Radial,NO,Panoramica,35.43,Limite Municipal
"2730","219","157","67",67 Independencia,Lazcano,Radial,SUR,Panoramica,16.84,Limite Municipal
"2731","220","158","69",69 Centro,Martinez Garcia,Radial,,Panoramica,19.84,Limite Municipal
"2732","223","163","77",77 Zaragoza,Ctm Gpe,Radial,OTE,Panoramica,36.27,Limite Municipal
"2733","193","171",211SM,211 San Miguel,Ctm Feat,Periferica,NO,Panoramica,52.48,Limite Municipal
"2734","194","172",211Y,211 York,Ctm Feat,Periferica,NO,Panoramica,55.82,Limite Municipal
"2735","215","153",117G,117 Guerrero,Ctm Feat,Radial,NO,Panoramica,32.82,Limite Municipal
"2736","219","157","67",67 Independencia,Lazcano,Radial,SUR,Panoramica,16.84,Limite Municipal
"2737","220","158","69",69 Centro,Martinez Garcia,Radial,,Panoramica,19.84,Limite Municipal
"2738","221","159","4",4 Circunvalacion,Martinez Garcia,Radial,,Panoramica,19.21,Limite Municipal
"2739","238","243",71T,71 Tres Caminos,Ctm Gpe,Radial,OTE,Panoramica,37.56,Limite Municipal
"2740","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"2741","204","40",17S,17 Santuario,Lazcano,Radial,ZN,Panoramica,19.63,Limite Municipal
"2742","205","41",18I,18 Independencia,Lazcano,Radial,ZN,Panoramica,23.67,Limite Municipal
"2743","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"2744","218","156","65",65 Lazaro Cardenas,Transregio,Radial,ZN,Panoramica,30.2,Limite Municipal
"2745","227","185",55TG,55 Topo Grande,Ctm Snat,Radial,ZN,Panoramica,40.38,Limite Municipal
"2746","228","186",55J,55  Joyas - Ayala,Ctm Feat,Radial,ZN,Panoramica,40.24,Limite Municipal
"2747","231","202","37",37 Niño Artillero,Transregio,Radial,,,0,Limite Municipal
"2748","203","39",17PX,17 Pio X,Lazcano,Radial,ZN,Panoramica,24.11,Limite Municipal
"2749","210","138",17A,17 Auditorio,Lazcano,Radial,ZN,Panoramico,32.22,Limite Municipal
"2750","211","146",113T,113 Valle Oriente - Centro - Tunel,Ctm Snat,Radial,SUR,Panoramica,25.44,Limite Municipal
